1.000000000000000222e+00	-5.919759921174083672e-01	2.344014519479910574e-01	-1.781062246590038034e-01	1.097330250502386167e-01	-6.371094557077999765e-01	3.298782011804990422e-01	-2.753398794780914649e-01	1.522951972926469000e-01	-1.041605495658989577e-01	7.782271698706348662e-02	-6.611742857212807301e-02	6.632055058588837149e-02	-6.861098085503682109e-02	6.643577891051620499e-02	-6.322657872206201290e-02	6.102344679882337752e-02	-5.968396101875515780e-02	5.601698715687953439e-02	-7.148739149538392568e-02	5.686355131196242640e-02	-4.755446597360077354e-02	5.893721596278262559e-02	-4.870930774794051538e-02	5.749960636401402897e-02	-3.888848479583920104e-02	3.899271229778928510e-02	-5.031619846777884986e-02	4.931419493992047348e-02	-5.461895907631914016e-02	2.759433244701955598e-02	-4.166867528529033526e-02	4.636128341956749499e-02	-4.048967702697022636e-02	3.927109603589527126e-02	-2.479153175197292003e-02	2.545002790563517109e-02	-4.126337016995679230e-02	3.922842545597411690e-02	-8.932068656202910018e-02
-5.919759921174083672e-01	9.999999999999996669e-01	-4.798325088746200895e-01	1.930501310146551797e-01	-1.233945693501707908e-01	2.958290751738238966e-01	-5.118207812943110779e-01	2.689595908533595758e-01	-1.803120463407042462e-01	1.043145710614398342e-01	-6.146618387338712713e-02	5.472444104594065273e-02	-5.947921056987858640e-02	6.303323141342821734e-02	-6.477107703237006131e-02	5.001207903209081013e-02	-5.294128367996776829e-02	5.238365030403669548e-02	-5.152858564540556408e-02	6.704782895337001170e-02	-4.996565814809716954e-02	4.153422753787414795e-02	-5.281284842901862869e-02	4.422897960120218686e-02	-5.313511012955262486e-02	3.385697226493737666e-02	-3.423730177007634767e-02	4.406561046268465953e-02	-4.480948726289896850e-02	4.920370113444217514e-02	-2.415874322574024236e-02	3.636925767449915997e-02	-4.111248371707330873e-02	3.632234224774432557e-02	-3.538841513793979793e-02	2.166236104468500720e-02	-2.233235310378066038e-02	3.634623949415841104e-02	-3.478402828909677585e-02	7.731437780202622678e-02
2.344014519479910574e-01	-4.798325088746200895e-01	9.999999999999993339e-01	-4.716248515219848003e-01	1.897884324231352005e-01	-1.801599042393102479e-01	2.383823532200165241e-01	-6.023937029782238106e-01	2.887710169390209081e-01	-1.711365488252038491e-01	6.424764965514569159e-02	-6.484399244913824356e-02	7.713993730377037561e-02	-8.984719740117017017e-02	9.550470909826025423e-02	-5.583478717498573801e-02	6.463005860906043121e-02	-6.807439960328134920e-02	7.111093733977261189e-02	-9.953657761179039720e-02	6.228029003366448296e-02	-5.270359720818040133e-02	6.847451206683002889e-02	-6.018370655374687822e-02	7.296059708296773194e-02	-4.343947968198712262e-02	4.398152842137267177e-02	-5.729149031589250013e-02	6.009384479286156155e-02	-6.771079481389737087e-02	3.109744218900671597e-02	-4.695437894397454931e-02	5.379250610557454598e-02	-4.895494392089457664e-02	4.761902184575950853e-02	-2.800966114121887160e-02	2.889471036057795345e-02	-4.811106155122982231e-02	4.609034919707523381e-02	-1.026177607364503891e-01
-1.781062246590038034e-01	1.930501310146551797e-01	-4.716248515219848003e-01	9.999999999999996669e-01	-4.401698262478255796e-01	1.202090866342337416e-01	-1.759637200222471942e-01	3.026039537459990769e-01	-6.334488538306900507e-01	2.493821031478588024e-01	-6.376912561723345474e-02	6.338577270314081635e-02	-7.788092250565348262e-02	1.077697724534864149e-01	-1.306046389959534815e-01	5.600574770460329393e-02	-6.889933992619279302e-02	7.287087973793400508e-02	-8.471427923106400470e-02	1.246711252575917611e-01	-6.759162719781748596e-02	5.713152994903104853e-02	-7.626694555687155153e-02	6.976290116202765734e-02	-8.720372696433716098e-02	4.691190711348139364e-02	-4.788979440066287036e-02	6.237012572553626844e-02	-6.920506462949928272e-02	7.765199545356278599e-02	-3.376031043735169823e-02	5.086372682439461307e-02	-5.941066470690085227e-02	5.546655416463346783e-02	-5.422541356469383345e-02	3.036482896336772236e-02	-3.145864913864423323e-02	5.287947346195999432e-02	-5.105770971073786413e-02	1.099000749117236969e-01
1.097330250502386167e-01	-1.233945693501707908e-01	1.897884324231352005e-01	-4.401698262478255796e-01	9.999999999999995559e-01	-8.297511775739989381e-02	1.104090353125892487e-01	-2.115481129276057526e-01	2.765564208308621263e-01	-7.005600642795677402e-01	8.898900496228925872e-02	-9.166876390080183623e-02	1.136877762446220769e-01	-2.042906351048830171e-01	2.489276972329702298e-01	-8.176009479471244012e-02	1.056458913159942919e-01	-1.172927726481202831e-01	1.495627309968832197e-01	-2.604623007081007247e-01	1.055822190210331524e-01	-9.161375691592155146e-02	1.231473555080968285e-01	-1.226254402848621916e-01	1.525795353076911387e-01	-7.626676629330840507e-02	7.752139189258959451e-02	-1.028508532663833519e-01	1.170206917486857900e-01	-1.397239354342711959e-01	5.483519015978467054e-02	-8.318957985743589967e-02	9.772122849150004231e-02	-9.594308394231347570e-02	9.290821676574907706e-02	-4.967058687555843399e-02	5.131556737061254703e-02	-8.912730532173152032e-02	8.563566946475052732e-02	-1.864335114929641657e-01
-6.371094557077999765e-01	2.958290751738238966e-01	-1.801599042393102479e-01	1.202090866342337416e-01	-8.297511775739989381e-02	9.999999999999990008e-01	-6.756836516283909466e-01	1.929693802456214358e-01	-1.202080871835617543e-01	7.466021359419081072e-02	-9.002485756118773497e-02	6.342426448491428337e-02	-5.834736239919809803e-02	5.388221105864144517e-02	-5.054062034578100243e-02	6.317371987517830800e-02	-5.546581350617891398e-02	5.125793335322355315e-02	-4.502774687378621049e-02	5.380069290640160373e-02	-4.917379157702966852e-02	4.053374559511465497e-02	-4.909209658772449580e-02	3.889129573115021610e-02	-4.526907569900231326e-02	3.231968662921355651e-02	-3.245167773856470067e-02	4.125236792215093706e-02	-3.940840905051225945e-02	4.255243817872012696e-02	-2.281708545269246768e-02	3.434907968806995976e-02	-3.754789612753831746e-02	3.206792508645172485e-02	-3.109266420564069447e-02	2.035953545438049309e-02	-2.087982849751827269e-02	3.293514026502513542e-02	-3.124674223867913644e-02	7.005409494676978488e-02
3.298782011804990422e-01	-5.118207812943110779e-01	2.383823532200165241e-01	-1.759637200222471942e-01	1.104090353125892487e-01	-6.756836516283909466e-01	9.999999999999997780e-01	-3.388260390272983535e-01	1.638693966986208284e-01	-1.038872887182781396e-01	7.900809028020006064e-02	-6.847462956672681345e-02	6.787992155857659748e-02	-6.806112369311734245e-02	6.604688202274737463e-02	-6.358862393651033840e-02	6.124105014929676072e-02	-5.980312836249371267e-02	5.565286933331879682e-02	-7.053562322164827481e-02	5.627207810617677192e-02	-4.706361442921126736e-02	5.835978730363663297e-02	-4.805983039646702371e-02	5.669086381258562485e-02	-3.825091659852735554e-02	3.841620929970885473e-02	-4.945324875719241814e-02	4.855694993370680834e-02	-5.353411102615949352e-02	2.713323380337910248e-02	-4.094675226331083440e-02	4.550545084700681475e-02	-3.972672267425858550e-02	3.853902596174266920e-02	-2.434331649583571650e-02	2.499675461698392526e-02	-4.037617029686269010e-02	3.839788018661559332e-02	-8.683673807858262317e-02
-2.753398794780914649e-01	2.689595908533595758e-01	-6.023937029782238106e-01	3.026039537459990769e-01	-2.115481129276057526e-01	1.929693802456214358e-01	-3.388260390272983535e-01	1.000000000000000000e+00	-5.327166669288202483e-01	1.780048500547387058e-01	-7.585332298326948053e-02	7.749147679053544624e-02	-1.005894596640137251e-01	9.831733229816218278e-02	-1.067133373935958696e-01	6.459854221413523223e-02	-7.578721370420572756e-02	7.934975669807879661e-02	-8.022880546871097307e-02	1.048256514121496119e-01	-7.140040375673294137e-02	5.979266428441035869e-02	-7.848328600643170172e-02	6.669026812795303405e-02	-8.119732221204370437e-02	4.837590732241606878e-02	-4.939107024916881278e-02	6.354010465976160649e-02	-6.718855087153582928e-02	7.300744815551257760e-02	-3.469374443439985495e-02	5.212980829993666548e-02	-5.980309305789782010e-02	5.363108292305494157e-02	-5.244432927344001849e-02	3.105461601057429508e-02	-3.213651169091775311e-02	5.254017052754757222e-02	-5.057462819482697741e-02	1.094268782893993014e-01
1.522951972926469000e-01	-1.803120463407042462e-01	2.887710169390209081e-01	-6.334488538306900507e-01	2.765564208308621263e-01	-1.202080871835617543e-01	1.638693966986208284e-01	-5.327166669288202483e-01	9.999999999999998890e-01	-3.460565827887238100e-01	7.353485780130795957e-02	-7.617714693871921461e-02	9.400123258554747563e-02	-1.359147753333707909e-01	1.543743672217255669e-01	-6.581806016882373045e-02	8.131904158511685243e-02	-8.822940620297158032e-02	1.026340266178583510e-01	-1.564482676377599579e-01	7.956269218595075909e-02	-6.807248222971934437e-02	9.038582046606592757e-02	-8.416172520891662678e-02	1.036963961695869657e-01	-5.621998408844279538e-02	5.715315762355403784e-02	-7.498260567269501853e-02	8.238098585533179530e-02	-9.463373220040378897e-02	4.037156426212159394e-02	-6.103906725180659187e-02	7.094458973559887582e-02	-6.689918635931238478e-02	6.504506948347962836e-02	-3.642793714695393564e-02	3.764169244722113949e-02	-6.383989190686942261e-02	6.134672537438157214e-02	-1.342777421972912444e-01
-1.041605495658989577e-01	1.043145710614398342e-01	-1.711365488252038491e-01	2.493821031478588024e-01	-7.005600642795677402e-01	7.466021359419081072e-02	-1.038872887182781396e-01	1.780048500547387058e-01	-3.460565827887238100e-01	9.999999999999990008e-01	-8.430140925848711442e-02	8.474200564490817766e-02	-1.099234022120114951e-01	1.894806448801568122e-01	-4.466760074639926081e-01	7.586588728398026282e-02	-1.009598303377115536e-01	1.098976860389816457e-01	-1.526975553187750190e-01	2.393820901827239389e-01	-9.824574150963083508e-02	8.388567373952970918e-02	-1.173510370194813801e-01	1.146098874650234994e-01	-1.553104058537747578e-01	6.743700637466799874e-02	-6.989133911249331699e-02	9.072480973967961271e-02	-1.116518975920091361e-01	1.210369553614007165e-01	-4.877232680027002165e-02	7.329740378486161723e-02	-8.766238233625345266e-02	8.542453683879723536e-02	-8.445026696814758593e-02	4.367239947756078322e-02	-4.548236813694236241e-02	7.712695494436296040e-02	-7.543824604949384005e-02	1.516695750391046926e-01
7.782271698706348662e-02	-6.146618387338712713e-02	6.424764965514569159e-02	-6.376912561723345474e-02	8.898900496228925872e-02	-9.002485756118773497e-02	7.900809028020006064e-02	-7.585332298326948053e-02	7.353485780130795957e-02	-8.430140925848711442e-02	9.999999999999996669e-01	-5.320516295678250351e-01	2.644322259557403965e-01	-1.645069925642597131e-01	1.041622124950854905e-01	-6.604684284849601239e-01	2.984709531945790029e-01	-2.415590002916404577e-01	1.464621217392835517e-01	-1.221805290758146978e-01	2.167914775442346675e-01	-1.817961731235875344e-01	1.855887564384187116e-01	-1.251977675943557466e-01	1.287443191568344303e-01	-1.325773123975065304e-01	1.296980476606585109e-01	-1.592701971694750751e-01	1.236227581205095877e-01	-1.252965215447199021e-01	8.986715192452365830e-02	-1.359427077475059698e-01	1.317602742582178466e-01	-1.014142791712092928e-01	9.621185157842648827e-02	-7.898448985956030288e-02	7.939921548759779069e-02	-1.123971312899501723e-01	1.030814330009827973e-01	-2.328370557547450870e-01
-6.611742857212807301e-02	5.472444104594065273e-02	-6.484399244913824356e-02	6.338577270314081635e-02	-9.166876390080183623e-02	6.342426448491428337e-02	-6.847462956672681345e-02	7.749147679053544624e-02	-7.617714693871921461e-02	8.474200564490817766e-02	-5.320516295678250351e-01	1.000000000000000000e+00	-6.385072298311663674e-01	1.737055191730337567e-01	-1.103208053017716156e-01	2.774991769066827985e-01	-3.819657062586840901e-01	2.658957535104291559e-01	-1.658352228271068041e-01	1.233068030608126392e-01	-1.965679920169953743e-01	1.641887748187343399e-01	-1.993662611638516990e-01	1.261273747108414556e-01	-1.305050996058138568e-01	1.125157503219637589e-01	-1.181862235448631754e-01	1.404420528237019239e-01	-1.237131084283486920e-01	1.173975479235187941e-01	-7.878300660486142748e-02	1.170020158490134299e-01	-1.203562116290481376e-01	9.514034054241481131e-02	-9.130543309964694876e-02	6.808887998686848075e-02	-6.996136651925269345e-02	9.907299008733611023e-02	-9.294935830416492517e-02	1.935056794419237336e-01
