1.000000000000000222e+00	-8.920413079958564584e-01	1.250120931675597347e-01	-1.316773346725519378e-01	6.110349756665466037e-02	-2.546593244957707780e-01	1.867363709565043328e-01	-1.275629170559396952e-01	1.068720614390967771e-01	-5.177357121590635963e-02	1.803839684766367357e-01	-1.922703538488385044e-01	1.237076358982601154e-01	-9.871773223148011533e-02	6.410808236889871392e-02	-8.109214803475066347e-02	9.375705073673769319e-02	-9.045690374246631582e-02	7.410784506945676531e-02	-6.885177523877322736e-02	6.830742047686175211e-02	-8.566001329377162521e-02	6.922955802771667277e-02	-8.221151326291903372e-02	4.737645949481576052e-02	-4.898128010926302428e-02	4.824456217437073091e-02	-7.864858388879480966e-02	3.712213595108750097e-02	-5.151467261149133420e-02	4.338968796750012485e-02	-3.910958058747422694e-02	7.538243554378611100e-02	-3.714551491682210188e-02	4.330855177072461676e-02	-6.107797583289682058e-03	1.622469983832323936e-02	-3.728180548800456851e-02	3.487188057500659882e-02	-2.722621290639034436e-02	6.250114288016844072e-03	-1.722462513062369277e-02	4.037953583059594037e-02	-2.868476959205462640e-02	3.776327982834291191e-02
-8.920413079958564584e-01	1.000000000000000222e+00	-1.547149946690711819e-01	1.299041011109785260e-01	-6.305841078776101838e-02	1.833640502025688235e-01	-2.473448855905001631e-01	1.339842409071684004e-01	-1.151159340075420950e-01	5.259291126979999398e-02	-1.868696109476918055e-01	1.768032984978042399e-01	-1.350533242976046655e-01	9.933311367378890033e-02	-6.502588368848714884e-02	7.803468416800996010e-02	-9.303699825763440956e-02	8.840959480446973495e-02	-7.388013577828526912e-02	6.809616203721016725e-02	-6.804418342745628678e-02	8.231932078615517012e-02	-6.795870783295880624e-02	7.990300106437017713e-02	-4.679242594102724778e-02	4.813015663952362189e-02	-4.788944529191425242e-02	7.611182229102131380e-02	-3.677185011777096141e-02	5.030692038600666216e-02	-4.344831312998845979e-02	3.891568811510399961e-02	-7.649082998605044592e-02	3.659271174529307724e-02	-4.357573992896843218e-02	6.116177238477839458e-03	-1.625657125229428360e-02	3.732595527680548919e-02	-3.503053553035891110e-02	2.733545364223189528e-02	-6.263310463721288163e-03	1.722708264819285823e-02	-4.069367207518719692e-02	2.879754507855692564e-02	-3.801800611411879777e-02
1.250120931675597347e-01	-1.547149946690711819e-01	1.000000000000000000e+00	-9.419651498990406768e-01	6.587184254327380084e-02	-6.616223626973301297e-02	1.182390412455347206e-01	-1.514139905628500427e-01	1.616605191271240360e-01	-6.089410690338671606e-02	6.329286475270237688e-02	-1.136284673449096394e-01	1.224497812453237550e-01	-1.350808250700585023e-01	6.918293073892570200e-02	-5.188279337564540711e-02	7.120771747070896163e-02	-7.553312350809804343e-02	7.166271815197404471e-02	-7.280993497537528725e-02	4.434809851826218563e-02	-6.656179970742431840e-02	5.640414684206857682e-02	-7.721067515457873121e-02	4.468536325455109426e-02	-3.697226760072937907e-02	3.705590228472148417e-02	-6.380148177858126213e-02	3.246794338361642246e-02	-4.896266550457017974e-02	3.290862577206162681e-02	-3.031748914902315101e-02	5.918397677934581630e-02	-3.263235861620140954e-02	3.555488751001152636e-02	-4.788598599042508987e-03	1.309417851370960235e-02	-3.045493062621773203e-02	2.857588704466627882e-02	-2.239105722585182923e-02	4.895383372698663277e-03	-1.395362582236497374e-02	3.272028964967998305e-02	-2.347582376185108552e-02	3.078886775880526963e-02
-1.316773346725519378e-01	1.299041011109785260e-01	-9.419651498990406768e-01	1.000000000000000000e+00	-6.832737527772608788e-02	6.426878817859950355e-02	-1.198157113808311081e-01	1.356793249787760780e-01	-1.967382443688535099e-01	6.124056521435906203e-02	-6.365414790447372628e-02	1.072964526795975732e-01	-1.265840638743387370e-01	1.292672811535602595e-01	-6.922706234448919305e-02	5.005015233286547877e-02	-6.982215536059147021e-02	7.303979654180330072e-02	-7.023486507942831858e-02	7.028293059178115920e-02	-4.324331773136771279e-02	6.377402781594554426e-02	-5.465511485491477556e-02	7.368574480415540640e-02	-4.331470538945560167e-02	3.584834614106689743e-02	-3.613134755723349661e-02	6.120141245350967096e-02	-3.150435446968596898e-02	4.688060170282321720e-02	-3.226308331059102308e-02	2.960824324329140722e-02	-5.854323700304984307e-02	3.150394600935246120e-02	-3.496892454052905747e-02	4.693484082979311293e-03	-1.283310082042033243e-02	2.981596027770624588e-02	-2.804666486804656758e-02	2.197654456803473447e-02	-4.800504208843599241e-03	1.365648032160681619e-02	-3.221276002795202958e-02	2.303709823827024966e-02	-3.029614537393358203e-02
6.110349756665466037e-02	-6.305841078776101838e-02	6.587184254327380084e-02	-6.832737527772608788e-02	1.000000000000000222e+00	-7.079699928721570890e-02	1.168359640109805919e-01	-1.244805136978437837e-01	1.942810863015441425e-01	-8.257108599834894758e-01	6.691123215160886539e-02	-1.425229046782480191e-01	1.470012512401214777e-01	-2.114600325388766300e-01	2.768084004701733547e-01	-9.616989862621629082e-02	1.256445740509170850e-01	-1.427805634259155798e-01	1.669341534372002500e-01	-3.143817167327588313e-01	8.148666180465384545e-02	-1.360815898214092490e-01	1.179695613995967729e-01	-1.891376716979469574e-01	1.333772457506084974e-01	-7.714766948856631446e-02	7.692794597247701316e-02	-1.400683402980282544e-01	8.222581613085926111e-02	-1.544033639853556183e-01	6.755878850339649966e-02	-6.377600217718427944e-02	1.233005972950304840e-01	-8.444479053287559656e-02	8.241041455835731999e-02	-1.031258773961270074e-02	2.944592888550135595e-02	-6.991093248327867604e-02	6.560509753115349729e-02	-5.213457438246732467e-02	1.051851446497684139e-02	-3.166517285445374918e-02	7.365629098427091404e-02	-5.400847264048464630e-02	7.031006312476476006e-02
-2.546593244957707780e-01	1.833640502025688235e-01	-6.616223626973301297e-02	6.426878817859950355e-02	-7.079699928721570890e-02	9.999999999999997780e-01	-1.862830643542171538e-01	1.136660032974312340e-01	-1.105321506065422843e-01	5.606685577058490022e-02	-8.803210715407726594e-01	2.050995755553310373e-01	-1.439093505964223474e-01	9.672463411651049947e-02	-7.182235539421047421e-02	1.469898406126879387e-01	-1.227586125450199489e-01	1.041147676993108562e-01	-8.538371834492460011e-02	7.415672926030852929e-02	-1.320472083914630279e-01	1.084018189213695887e-01	-8.859767322113427934e-02	9.120762369979384943e-02	-5.426779819295105695e-02	6.942436124182688184e-02	-6.804054104971339612e-02	9.580597267136049811e-02	-4.511453520150493501e-02	5.718175770891964493e-02	-6.317042589724179702e-02	5.417224027069900139e-02	-1.052829878078902492e-01	4.441548380092451287e-02	-5.593812804314320791e-02	8.417021798608341140e-03	-2.144805143221620650e-02	4.856435355951605609e-02	-4.549949632223740381e-02	3.511407038670331937e-02	-8.635822450878868559e-03	2.259703908147155799e-02	-5.313191744307706882e-02	3.724841037701223656e-02	-4.912426482079387119e-02
1.867363709565043328e-01	-2.473448855905001631e-01	1.182390412455347206e-01	-1.198157113808311081e-01	1.168359640109805919e-01	-1.862830643542171538e-01	9.999999999999998890e-01	-5.566031879794368642e-01	2.303227588676052817e-01	-1.032217873169484906e-01	1.689311852110641499e-01	-6.113852838142889157e-01	2.997336671852939838e-01	-2.178228487115231315e-01	1.267155092134767957e-01	-1.300063752834798581e-01	2.020598373963744532e-01	-1.998665449635461666e-01	1.508444233600302053e-01	-1.372523476663578823e-01	1.094437238091582471e-01	-1.656668044447048849e-01	1.340193885036857768e-01	-1.653015451679203662e-01	9.130608721773562919e-02	-8.517867042358236163e-02	8.528354380341071628e-02	-1.464216947623714626e-01	6.928113544259094370e-02	-9.922243153589946352e-02	7.523409850926948694e-02	-6.887471298824537902e-02	1.325576845443588170e-01	-6.937796932375440984e-02	7.649348704845708447e-02	-1.070311802047648267e-02	2.873047023550617807e-02	-6.639335563465961765e-02	6.209009899021843831e-02	-4.828274616285908871e-02	1.094535523086490741e-02	-3.055455114281783319e-02	7.111180889548864015e-02	-5.087639387892140680e-02	6.651023276254650063e-02
-1.275629170559396952e-01	1.339842409071684004e-01	-1.514139905628500427e-01	1.356793249787760780e-01	-1.244805136978437837e-01	1.136660032974312340e-01	-5.566031879794368642e-01	9.999999999999998890e-01	-4.098727644336440656e-01	1.116416834415937392e-01	-1.105059842522340963e-01	2.865115466353823082e-01	-5.982534485310913031e-01	2.594356795591125642e-01	-1.342586324157602762e-01	1.022422763455409639e-01	-1.708084017030943036e-01	1.807545096987246969e-01	-1.497400624534971636e-01	1.358090093519520314e-01	-8.865068075996371255e-02	1.361390051086654729e-01	-1.182173534679895749e-01	1.509012302899578051e-01	-8.528465344001301407e-02	7.185093196893752032e-02	-7.322637471755508165e-02	1.246721173623730056e-01	-6.245893338680744838e-02	9.103761260472589822e-02	-6.474502162455222920e-02	5.933980290138169550e-02	-1.170424438097243114e-01	6.207168336872974368e-02	-6.782698266588010894e-02	9.301892656122537351e-03	-2.523309920523398101e-02	5.853580728978814013e-02	-5.502384916524732245e-02	4.275840268558039198e-02	-9.516307662596383901e-03	2.681778955647609250e-02	-6.284859582299273661e-02	4.497774916232047393e-02	-5.882952550184136070e-02
1.068720614390967771e-01	-1.151159340075420950e-01	1.616605191271240360e-01	-1.967382443688535099e-01	1.942810863015441425e-01	-1.105321506065422843e-01	2.303227588676052817e-01	-4.098727644336440656e-01	1.000000000000000000e+00	-2.252241929457352021e-01	1.035328209676101840e-01	-2.528206718543014597e-01	2.942496021513057447e-01	-6.853044762565799752e-01	2.193128628784228595e-01	-1.197367116112755675e-01	1.734168025456102602e-01	-1.981858494246735714e-01	2.148233598792979315e-01	-2.254729860422777787e-01	1.019477469912235673e-01	-1.663448687740672616e-01	1.440819390395549349e-01	-2.239447736030918124e-01	1.239240383252152716e-01	-8.846970682547386500e-02	8.921115317804499678e-02	-1.591812291742802088e-01	8.494192368420012962e-02	-1.359460430047043922e-01	7.815058915006652118e-02	-7.272581554651451341e-02	1.408739004535275452e-01	-8.557285883990732589e-02	8.589657291300131781e-02	-1.146123525333860547e-02	3.168421522626686804e-02	-7.430833981465256866e-02	6.974563441997501390e-02	-5.440581933574716728e-02	1.170753938426213198e-02	-3.385672558080124461e-02	7.852250196727596221e-02	-5.698524231109740323e-02	7.397741443528182970e-02
-5.177357121590635963e-02	5.259291126979999398e-02	-6.089410690338671606e-02	6.124056521435906203e-02	-8.257108599834894758e-01	5.606685577058490022e-02	-1.032217873169484906e-01	1.116416834415937392e-01	-2.252241929457352021e-01	9.999999999999984457e-01	-5.386296283551730152e-02	1.148767438905469035e-01	-1.334527390586988937e-01	1.902880258966939409e-01	-4.120201610786750623e-01	7.307960821058763490e-02	-1.019692443508283392e-01	1.131129524723665652e-01	-1.402113361830900351e-01	2.431401818566603923e-01	-6.307114917283121458e-02	1.027795560827424598e-01	-9.151217144786047419e-02	1.429089361458367458e-01	-1.062149767960196001e-01	5.874738427876387975e-02	-5.949537923642703174e-02	1.044881716081253048e-01	-6.295357554201566619e-02	1.125488513921915762e-01	-5.279640971591890997e-02	4.936649404511452011e-02	-9.842984458659383151e-02	6.312067055081010958e-02	-6.447564193959855194e-02	8.012865787604805251e-03	-2.280535923012638744e-02	5.392486436445888265e-02	-5.106755467925361974e-02	4.049589042373308301e-02	-8.183778879904114040e-03	2.441412347362354601e-02	-5.770544607335641174e-02	4.192931127566591060e-02	-5.501770970505572012e-02
