1.000000000000000000e+00	-6.757966676193756239e-01	2.470732592793374316e-01	-1.778569795289122457e-01	1.529206881523021422e-01	-6.122598647703033636e-01	1.967482851570423741e-01	-1.750842221425602252e-01	1.476238742582306751e-01	-1.369653768952208694e-01	1.222042166553109627e-01	-1.568973287550066986e-01	1.238361876125451261e-01	-1.166719333224021937e-01	1.492138230636465557e-01	-8.939829243178354368e-02	9.564931913381373441e-02	-1.084720883371152328e-01	1.061261661793555522e-01	-1.011400265819593774e-01	9.012883293977110022e-02	-8.347605174077538104e-02	1.068719325074269783e-01	-1.053929288702298850e-01	7.337380376905698609e-02	-9.643983130432057238e-02	7.912228800813794760e-02	-7.682262883662431541e-02	1.107935725988699188e-01	-9.498243889252611094e-02	1.312246139672254563e-01	-4.148814502779736568e-02	4.057157893786246528e-02	-5.249358167421506322e-02	6.598550947359785313e-02
-6.757966676193756239e-01	1.000000000000000000e+00	-4.751817538401091889e-01	2.157860737572533938e-01	-1.828292581075558199e-01	3.103914556856845475e-01	-3.008687028825925980e-01	2.171289671672269328e-01	-1.924238138313405511e-01	1.564327657092756674e-01	-1.435375118269261729e-01	1.819021277403235215e-01	-1.526259400155930701e-01	1.393468003329767779e-01	-1.799721500877203284e-01	1.015647883765889575e-01	-1.138416987299152583e-01	1.277365245603133415e-01	-1.265279097206338799e-01	1.157396124187531489e-01	-1.048505983150316290e-01	9.747301660049784156e-02	-1.266781702837242451e-01	1.220745478814223434e-01	-8.467745010755246826e-02	1.098924107437756620e-01	-9.201746668858161449e-02	8.875362807298170509e-02	-1.279035963441986223e-01	1.079357381651610548e-01	-1.508317878464987827e-01	4.764552856440686102e-02	-4.666883688227004695e-02	6.029640550063639776e-02	-7.590763079064724583e-02
2.470732592793374316e-01	-4.751817538401091889e-01	9.999999999999995559e-01	-5.753334193252356288e-01	2.063519378770599655e-01	-3.337865370586787783e-01	2.421101962259294416e-01	-3.688104172287189342e-01	2.852087442145591623e-01	-2.238319452851076363e-01	1.452659598384312967e-01	-1.994894881814635312e-01	1.927096669447974919e-01	-1.884813337809797262e-01	2.077919224456611647e-01	-1.107732616386658681e-01	1.301339175108313928e-01	-1.630967337308260601e-01	1.540350841705168117e-01	-1.424292390683465359e-01	1.106319110063931910e-01	-1.146029937143448058e-01	1.478254125377871930e-01	-1.530947375260342802e-01	1.013763105350431182e-01	-1.222286722076666443e-01	1.028304329092337849e-01	-1.014084951753396191e-01	1.405632702573734183e-01	-1.295884949795519658e-01	1.577615478108090330e-01	-5.248423047582941037e-02	5.111046560509441283e-02	-6.718754405371513139e-02	8.386611017256372091e-02
-1.778569795289122457e-01	2.157860737572533938e-01	-5.753334193252356288e-01	9.999999999999991118e-01	-2.476148580762633222e-01	2.134133465215440062e-01	-2.128727752881957036e-01	2.637288964348007414e-01	-6.276550080065009807e-01	2.342466415704253235e-01	-1.316751395423205462e-01	1.657332088313046292e-01	-1.927204202028995617e-01	2.059525296075104817e-01	-2.349759878774785593e-01	9.827174329120072493e-02	-1.240481857811824573e-01	1.499333491953838415e-01	-1.674471595578938821e-01	1.367741789409859798e-01	-1.019850055939746925e-01	1.068940744605336862e-01	-1.444516224193902743e-01	1.482864247718582440e-01	-9.865422699735917900e-02	1.111136509573171088e-01	-9.742475415396424643e-02	9.517255007935902789e-02	-1.349965049615911017e-01	1.213924942376086724e-01	-1.486649840011660673e-01	4.941616021786229829e-02	-4.829667059202721185e-02	6.380007709742094302e-02	-8.017016963523712625e-02
1.529206881523021422e-01	-1.828292581075558199e-01	2.063519378770599655e-01	-2.476148580762633222e-01	9.999999999999993339e-01	-2.842496367975508309e-01	1.879110995060040701e-01	-2.225214185559046820e-01	2.528769231229831549e-01	-7.455439881524711376e-01	1.495206172551659940e-01	-1.859580564863485552e-01	1.772564374268727205e-01	-1.938494942505220864e-01	2.494778821945072000e-01	-1.215648003421444939e-01	1.363247407992645710e-01	-1.631077756448306992e-01	1.724375600852953438e-01	-1.891030747083801700e-01	1.245012424170483106e-01	-1.241063101479235042e-01	1.604569327300952863e-01	-1.794406893086597787e-01	1.293336404297749098e-01	-1.456172121940811082e-01	1.196506252063825604e-01	-1.193477044078779387e-01	1.773041522748465271e-01	-1.758663070814427964e-01	2.032006377240284933e-01	-6.634296714744805645e-02	6.447649563096352621e-02	-8.612808770636390387e-02	1.077156180057434048e-01
-6.122598647703033636e-01	3.103914556856845475e-01	-3.337865370586787783e-01	2.134133465215440062e-01	-2.842496367975508309e-01	9.999999999999993339e-01	-2.964711927617180165e-01	2.344867848697330115e-01	-2.234331802987072624e-01	2.103072312438218072e-01	-2.183750731902016351e-01	2.203395544427712849e-01	-1.966224310400216946e-01	1.837028043401041921e-01	-2.634546880714708217e-01	1.481762293243041873e-01	-1.588725465994524355e-01	1.694368065681614299e-01	-1.773476991145947756e-01	1.658866040455645730e-01	-1.607156945502548062e-01	1.362656623475247408e-01	-1.802298494881178215e-01	1.700538087062238857e-01	-1.234071538625829273e-01	1.647165736311136941e-01	-1.380529553267615395e-01	1.314871577743456088e-01	-2.016722054594287383e-01	1.584785030898623326e-01	-2.486919510435445235e-01	7.471320121001931436e-02	-7.355421533932363087e-02	9.409956021287824157e-02	-1.196965560897995107e-01
1.967482851570423741e-01	-3.008687028825925980e-01	2.421101962259294416e-01	-2.128727752881957036e-01	1.879110995060040701e-01	-2.964711927617180165e-01	9.999999999999996669e-01	-5.294121873284249880e-01	2.169286794900667226e-01	-1.878030175134625668e-01	2.306335503878098603e-01	-5.795877342281395839e-01	2.338291507139385328e-01	-1.885876168298482314e-01	2.116760523315084075e-01	-1.720773567466623299e-01	1.756768494675242653e-01	-2.030761911833438849e-01	1.622622731256128659e-01	-1.523687328086695547e-01	1.499390164618684407e-01	-1.510195682582533006e-01	1.763244450276950370e-01	-1.666360513099164053e-01	1.097012139045195900e-01	-1.616411179279670096e-01	1.255680637508272968e-01	-1.233909910223568579e-01	1.568207763846043434e-01	-1.419769461620151441e-01	1.813921141420714589e-01	-6.067334518608542837e-02	5.887951110244671327e-02	-7.551490338318400664e-02	9.306075165892589707e-02
-1.750842221425602252e-01	2.171289671672269328e-01	-3.688104172287189342e-01	2.637288964348007414e-01	-2.225214185559046820e-01	2.344867848697330115e-01	-5.294121873284249880e-01	9.999999999999996669e-01	-3.984002552948699982e-01	2.155833935615770469e-01	-1.900790899325393024e-01	2.647466198467695042e-01	-4.327826491822898691e-01	2.432855431410315961e-01	-2.661487056710596377e-01	1.353146301622398517e-01	-1.852262653435468587e-01	2.337433633486718232e-01	-2.001622827978971342e-01	1.637289084847015075e-01	-1.368437911631008030e-01	1.514074870321302779e-01	-2.060708326332130191e-01	1.852236786843918237e-01	-1.195802194356260506e-01	1.449869677417695291e-01	-1.292425017640644047e-01	1.254247843720276978e-01	-1.648480614726552385e-01	1.470423244237048510e-01	-1.804570812110703470e-01	6.132059539969088313e-02	-5.986890243254112259e-02	7.801796687552578491e-02	-9.712773338031069348e-02
1.476238742582306751e-01	-1.924238138313405511e-01	2.852087442145591623e-01	-6.276550080065009807e-01	2.528769231229831549e-01	-2.234331802987072624e-01	2.169286794900667226e-01	-3.984002552948699982e-01	9.999999999999998890e-01	-3.949694565503092947e-01	1.349073658200023451e-01	-1.836757744513118074e-01	2.217289245211604143e-01	-3.274862099255168024e-01	2.497031497703851854e-01	-1.041996184555112892e-01	1.333364095159315366e-01	-1.758899041587819734e-01	1.880801407599422825e-01	-1.553898127797505857e-01	1.054210208579442198e-01	-1.173845697033399776e-01	1.560895654646053954e-01	-1.732203777209295470e-01	1.091251359122088621e-01	-1.179091779287141650e-01	1.029942830690003669e-01	-1.022054037540554572e-01	1.409796219969378650e-01	-1.344140546454648533e-01	1.515624269624744891e-01	-5.186631213329599699e-02	5.049872763136743770e-02	-6.729697660342504051e-02	8.407404323555900394e-02
-1.369653768952208694e-01	1.564327657092756674e-01	-2.238319452851076363e-01	2.342466415704253235e-01	-7.455439881524711376e-01	2.103072312438218072e-01	-1.878030175134625668e-01	2.155833935615770469e-01	-3.949694565503092947e-01	9.999999999999998890e-01	-1.388375025197416124e-01	1.660828157576986208e-01	-1.870659726626869301e-01	2.071303531123223629e-01	-3.214394376500674388e-01	1.072559590670430357e-01	-1.325036748361944905e-01	1.556596138507427285e-01	-1.800266446939040310e-01	1.651837738048839155e-01	-1.132068798300638612e-01	1.161691959366085852e-01	-1.572160846913152887e-01	1.664736445729804171e-01	-1.172636867159728563e-01	1.268697142096505692e-01	-1.105887516330044118e-01	1.083596945276796286e-01	-1.614122254064779827e-01	1.472065213779669424e-01	-1.793843617715209504e-01	5.872191984883110005e-02	-5.742744571468191839e-02	7.646922495384544938e-02	-9.656180639040137792e-02
