1.000000000000000000e+00	-7.636764875130779284e-01	3.002780261002001572e-01	-1.905608255298728848e-01	9.475659513180302584e-02	-3.689162895248438989e-01	2.146647802655185511e-01	-2.122772409685668993e-01	1.577938726764790689e-01	-9.697687116216800740e-02	8.925489605882461208e-02	-1.103185807586901102e-01	1.603685092922299549e-01	-1.994280381842873096e-01	9.331449118493444217e-02	-1.387331192428721827e-01	1.199991664870945218e-01	-1.546707713590602107e-01	1.285631027399530557e-01	-1.234352090433010612e-01
-7.636764875130779284e-01	1.000000000000000222e+00	-5.231312734167115064e-01	1.613373265637328136e-01	-7.930477805367022737e-02	2.125323539354697366e-01	-1.831977547406956897e-01	1.667476923045384252e-01	-1.401941748700569756e-01	7.686869836685163160e-02	-6.632481734258047212e-02	8.066379257002108394e-02	-1.313320018044552839e-01	1.464802912834514692e-01	-7.284796162299718436e-02	9.916932186388063841e-02	-9.092804365822169943e-02	1.146347648139108277e-01	-9.948921153525056016e-02	9.199228031312867149e-02
3.002780261002001572e-01	-5.231312734167115064e-01	1.000000000000000222e+00	-4.061626685470085540e-01	1.588947579502050789e-01	-2.940346098706835831e-01	2.212665497019088157e-01	-3.422025102063979696e-01	2.638671231014413365e-01	-1.623065240586150926e-01	1.133075661034695925e-01	-1.441771064527199719e-01	2.289903884493426633e-01	-3.045108095237773482e-01	1.429049656847739547e-01	-1.913707355706344149e-01	1.649012175449386663e-01	-2.267910354868560852e-01	1.891526282150018112e-01	-1.888759436891881138e-01
-1.905608255298728848e-01	1.613373265637328136e-01	-4.061626685470085540e-01	1.000000000000000444e+00	-3.366325625504775210e-01	1.590541471624377090e-01	-1.638999658216058197e-01	2.304360236839547438e-01	-7.129132017769097551e-01	2.199944784416179022e-01	-7.339654716136860546e-02	9.018499136008054085e-02	-1.979771521504773979e-01	2.306454662406328127e-01	-1.586111346163674163e-01	1.130190976088600030e-01	-1.184784321584761019e-01	1.545345533511564839e-01	-1.677625376932019852e-01	1.671889537019833338e-01
9.475659513180302584e-02	-7.930477805367022737e-02	1.588947579502050789e-01	-3.366325625504775210e-01	1.000000000000000000e+00	-8.841396260253894801e-02	8.457012161012900098e-02	-1.188405638131296571e-01	2.090390822761700185e-01	-8.262889656028516994e-01	4.567698077397615297e-02	-5.668336205489273028e-02	1.079561677243195544e-01	-1.579007476106686347e-01	2.403918011419862444e-01	-7.451733124517749551e-02	7.554640656947350652e-02	-1.002671840553319982e-01	1.120605309507083092e-01	-2.900429745984763885e-01
-3.689162895248438989e-01	2.125323539354697366e-01	-2.940346098706835831e-01	1.590541471624377090e-01	-8.841396260253894801e-02	1.000000000000000222e+00	-7.593082645938741271e-01	2.676730728176459628e-01	-1.816413666389777859e-01	8.337650113133958374e-02	-1.397076738896936288e-01	1.448595338081227202e-01	-2.340571154974734058e-01	1.716647186089312327e-01	-8.726194577458530610e-02	1.412127126471240668e-01	-1.453855092410672456e-01	1.559348650111901380e-01	-1.400677732679625198e-01	1.024866183209741793e-01
2.146647802655185511e-01	-1.831977547406956897e-01	2.212665497019088157e-01	-1.638999658216058197e-01	8.457012161012900098e-02	-7.593082645938741271e-01	9.999999999999997780e-01	-4.534349204567362790e-01	1.746457473279910966e-01	-8.332158777429557461e-02	1.254427396109588921e-01	-1.632615158062521166e-01	2.258980894096457304e-01	-1.824132377811237549e-01	8.345888687290951846e-02	-1.444690185634419088e-01	1.400976110301808963e-01	-1.697941225213621952e-01	1.356572973241113311e-01	-1.026014377135313904e-01
-2.122772409685668993e-01	1.667476923045384252e-01	-3.422025102063979696e-01	2.304360236839547438e-01	-1.188405638131296571e-01	2.676730728176459628e-01	-4.534349204567362790e-01	9.999999999999993339e-01	-3.646780762146662469e-01	1.119010825274798920e-01	-1.093245047373519324e-01	1.347254987715759689e-01	-5.879604241557048194e-01	2.386307323546363879e-01	-1.111426801888774074e-01	1.495558553479817143e-01	-1.641133892254992011e-01	2.379808129252182769e-01	-2.023578512917753314e-01	1.286813839390890668e-01
1.577938726764790689e-01	-1.401941748700569756e-01	2.638671231014413365e-01	-7.129132017769097551e-01	2.090390822761700185e-01	-1.816413666389777859e-01	1.746457473279910966e-01	-3.646780762146662469e-01	9.999999999999987788e-01	-2.230099203868559365e-01	8.110124229598540679e-02	-1.020379472185547060e-01	2.224290777429240307e-01	-3.622771514167472673e-01	1.485781593716662963e-01	-1.287102251111239548e-01	1.292819193615275530e-01	-1.905593080523024785e-01	1.938551491483631317e-01	-1.745699865416416308e-01
-9.697687116216800740e-02	7.686869836685163160e-02	-1.623065240586150926e-01	2.199944784416179022e-01	-8.262889656028516994e-01	8.337650113133958374e-02	-8.332158777429557461e-02	1.119010825274798920e-01	-2.230099203868559365e-01	9.999999999999994449e-01	-4.306023417077328719e-02	5.288558418314994597e-02	-1.059940902469422297e-01	1.412226093981549802e-01	-3.738028478586720160e-01	6.843556855475343981e-02	-7.204882140390564405e-02	9.282198100170216404e-02	-1.073402799854764472e-01	2.466436580018163405e-01
8.925489605882461208e-02	-6.632481734258047212e-02	1.133075661034695925e-01	-7.339654716136860546e-02	4.567698077397615297e-02	-1.397076738896936288e-01	1.254427396109588921e-01	-1.093245047373519324e-01	8.110124229598540679e-02	-4.306023417077328719e-02	9.999999999999994449e-01	-7.788445072386712686e-01	1.313697025477372771e-01	-1.082827479964180439e-01	5.224019385766119628e-02	-5.200949384308255485e-01	2.892359460062974286e-01	-1.272774561285111017e-01	9.994122109550170052e-02	-6.125704510265234798e-02
-1.103185807586901102e-01	8.066379257002108394e-02	-1.441771064527199719e-01	9.018499136008054085e-02	-5.668336205489273028e-02	1.448595338081227202e-01	-1.632615158062521166e-01	1.347254987715759689e-01	-1.020379472185547060e-01	5.288558418314994597e-02	-7.788445072386712686e-01	9.999999999999992228e-01	-1.822927675992056795e-01	1.316795616174868677e-01	-6.488735677672922975e-02	3.141427241997711839e-01	-4.534412238948070106e-01	1.618950096319013432e-01	-1.297472294765398826e-01	7.465490210434734542e-02
1.603685092922299549e-01	-1.313320018044552839e-01	2.289903884493426633e-01	-1.979771521504773979e-01	1.079561677243195544e-01	-2.340571154974734058e-01	2.258980894096457304e-01	-5.879604241557048194e-01	2.224290777429240307e-01	-1.059940902469422297e-01	1.313697025477372771e-01	-1.822927675992056795e-01	9.999999999999997780e-01	-3.471524974139692521e-01	1.180921663335325611e-01	-2.059236815966490330e-01	2.096972753362986719e-01	-5.278650435401692764e-01	2.617720151597149880e-01	-1.460186240056420282e-01
-1.994280381842873096e-01	1.464802912834514692e-01	-3.045108095237773482e-01	2.306454662406328127e-01	-1.579007476106686347e-01	1.716647186089312327e-01	-1.824132377811237549e-01	2.386307323546363879e-01	-3.622771514167472673e-01	1.412226093981549802e-01	-1.082827479964180439e-01	1.316795616174868677e-01	-3.471524974139692521e-01	9.999999999999992228e-01	-2.074477185069373009e-01	1.670702956881368328e-01	-2.116449397732354520e-01	2.981659442710261065e-01	-6.449494484791986615e-01	2.004477329038036881e-01
9.331449118493444217e-02	-7.284796162299718436e-02	1.429049656847739547e-01	-1.586111346163674163e-01	2.403918011419862444e-01	-8.726194577458530610e-02	8.345888687290951846e-02	-1.111426801888774074e-01	1.485781593716662963e-01	-3.738028478586720160e-01	5.224019385766119628e-02	-6.488735677672922975e-02	1.180921663335325611e-01	-2.074477185069373009e-01	9.999999999999997780e-01	-8.792466697245208962e-02	9.106301647082247486e-02	-1.250223314450238099e-01	1.587875787593093502e-01	-8.398825967571506013e-01
-1.387331192428721827e-01	9.916932186388063841e-02	-1.913707355706344149e-01	1.130190976088600030e-01	-7.451733124517749551e-02	1.412127126471240668e-01	-1.444690185634419088e-01	1.495558553479817143e-01	-1.287102251111239548e-01	6.843556855475343981e-02	-5.200949384308255485e-01	3.141427241997711839e-01	-2.059236815966490330e-01	1.670702956881368328e-01	-8.792466697245208962e-02	1.000000000000000000e+00	-6.925230156012458504e-01	2.109302202282055394e-01	-1.777099571888673124e-01	9.844089622431516362e-02
1.199991664870945218e-01	-9.092804365822169943e-02	1.649012175449386663e-01	-1.184784321584761019e-01	7.554640656947350652e-02	-1.453855092410672456e-01	1.400976110301808963e-01	-1.641133892254992011e-01	1.292819193615275530e-01	-7.204882140390564405e-02	2.892359460062974286e-01	-4.534412238948070106e-01	2.096972753362986719e-01	-2.116449397732354520e-01	9.106301647082247486e-02	-6.925230156012458504e-01	9.999999999999998890e-01	-3.566008789523968936e-01	1.964836597342127789e-01	-1.111419584422580209e-01
-1.546707713590602107e-01	1.146347648139108277e-01	-2.267910354868560852e-01	1.545345533511564839e-01	-1.002671840553319982e-01	1.559348650111901380e-01	-1.697941225213621952e-01	2.379808129252182769e-01	-1.905593080523024785e-01	9.282198100170216404e-02	-1.272774561285111017e-01	1.618950096319013432e-01	-5.278650435401692764e-01	2.981659442710261065e-01	-1.250223314450238099e-01	2.109302202282055394e-01	-3.566008789523968936e-01	9.999999999999998890e-01	-5.910941303889479803e-01	1.430441157915186001e-01
1.285631027399530557e-01	-9.948921153525056016e-02	1.891526282150018112e-01	-1.677625376932019852e-01	1.120605309507083092e-01	-1.400677732679625198e-01	1.356572973241113311e-01	-2.023578512917753314e-01	1.938551491483631317e-01	-1.073402799854764472e-01	9.994122109550170052e-02	-1.297472294765398826e-01	2.617720151597149880e-01	-6.449494484791986615e-01	1.587875787593093502e-01	-1.777099571888673124e-01	1.964836597342127789e-01	-5.910941303889479803e-01	1.000000000000000000e+00	-2.157547566148099172e-01
-1.234352090433010612e-01	9.199228031312867149e-02	-1.888759436891881138e-01	1.671889537019833338e-01	-2.900429745984763885e-01	1.024866183209741793e-01	-1.026014377135313904e-01	1.286813839390890668e-01	-1.745699865416416308e-01	2.466436580018163405e-01	-6.125704510265234798e-02	7.465490210434734542e-02	-1.460186240056420282e-01	2.004477329038036881e-01	-8.398825967571506013e-01	9.844089622431516362e-02	-1.111419584422580209e-01	1.430441157915186001e-01	-2.157547566148099172e-01	1.000000000000000000e+00
