(q1, q2) = (4, 5)
0 0.125 0.0001220703125 0.24416895871292196 0.21646611389022144
5 0.125 0.0001220703125 0.2382246587479687 0.2102144920263458
5 0.125 0.000244140625 0.23781904822639546 0.21002402919621813
5 0.3 0.0009765625 0.23774078153726727 0.2097748998811561
5 0.4 0.001953125 0.23768089176023444 0.20968194263260015
10 0.125 0.0001220703125 0.2177889934281878 0.21289964729366204
10 0.125 0.000244140625 0.21696997340709942 0.21177474034121269
10 0.3 0.0009765625 0.2166446645325358 0.21009107849284894
20 0.125 0.0001220703125 0.18327688040587714 0.17296521819334368
20 0.125 0.000244140625 0.18193818933305236 0.1717549832658379
20 0.25 0.00048828125 0.1817615566768198 0.17178450743641469
20 0.4 0.00048828125 0.18158184559934157 0.17083788057503016
20 0.4 0.0009765625 0.18154282091725213 0.17119958865334903
20 0.5 0.0009765625 0.18079254254645724 0.1708073554754538
20 0.75 0.0009765625 0.1806942716067909 0.17001080873622995
40 0.125 0.0001220703125 0.11247408841804821 0.07479997773626886
40 0.25 0.0001220703125 0.10650135187379428 0.0710141338898663
40 0.3 0.0001220703125 0.10580693586024856 0.07155067060865535
(0.10580693586024856, 0.07155067060865535)
