1.000000000000000222e+00	-7.271624771576317148e-01	7.822066645244823979e-02	-4.863319292752545098e-02	4.142439064315631136e-02	-5.617059465896798720e-01	3.280808656193382467e-01	-1.044099715528518241e-01	4.463862964132750411e-02	-4.299686726336482412e-02	1.542381803050231481e-01	-1.332611737410843433e-01	8.861492994482925156e-02	-3.170537053741625394e-02	3.428440606375200705e-02	-1.210214253769294479e-01	8.335783080218457652e-02	-5.632901705571473350e-02	5.061021386484650109e-02	-2.741264005513086022e-02	6.936732033654616214e-02	-6.252398963483063454e-02	3.560877638530980660e-02	-3.749616490508652505e-02	3.034781275163611625e-02
-7.271624771576317148e-01	1.000000000000000000e+00	-8.222408217109411499e-02	4.264298242182294751e-02	-3.666409904366652039e-02	3.156118910876329342e-01	-5.915393846834979819e-01	9.078788649592836602e-02	-3.919462204003491823e-02	3.681835611512437878e-02	-1.224986389379777718e-01	1.005918081121517094e-01	-8.009675823847456355e-02	2.693121358416025735e-02	-2.938000511322952715e-02	8.904341651177923034e-02	-6.615357165692406505e-02	4.583943713497475037e-02	-4.225018464743465763e-02	2.280251156204641735e-02	-5.709714155433653904e-02	4.943870255291155091e-02	-2.898309985295947910e-02	3.028751944333408011e-02	-2.551413338834265451e-02
7.822066645244823979e-02	-8.222408217109411499e-02	1.000000000000000000e+00	-2.517892716379689921e-01	1.857815401129661592e-01	-7.513669874797586357e-02	8.124401082369772653e-02	-1.548629566285501247e-01	1.335469244443896752e-01	-1.326416396862251379e-01	9.286420366656797376e-02	-8.934768628199744878e-02	1.216562755214792846e-01	-7.359792094052915179e-02	8.092496808029304989e-02	-9.455986661401023785e-02	7.846384904938689953e-02	-7.961497893448941932e-02	7.698795102350715347e-02	-4.999311328369492047e-02	9.313632264711407815e-02	-7.535698092793188807e-02	5.025063629259779452e-02	-5.465021462719876766e-02	5.508867131193495581e-02
-4.863319292752545098e-02	4.264298242182294751e-02	-2.517892716379689921e-01	1.000000000000000444e+00	-7.146946658011824605e-01	5.382783068441208268e-02	-5.775511595314817420e-02	1.640022604623389280e-01	-5.011651140022550521e-01	3.168962335367482841e-01	-9.317089328251898506e-02	8.774120204453508820e-02	-1.538970438039794775e-01	1.518289717826956930e-01	-1.766368697637263896e-01	8.601889559767514348e-02	-7.916199486885869274e-02	9.491023122750748275e-02	-1.004983109719159995e-01	5.488531303951845602e-02	-8.518804338867624892e-02	6.831134733461174946e-02	-5.227881309024072498e-02	5.592182271524151482e-02	-6.046439022090255300e-02
4.142439064315631136e-02	-3.666409904366652039e-02	1.857815401129661592e-01	-7.146946658011824605e-01	1.000000000000000666e+00	-4.687443763895188936e-02	4.912223632973194282e-02	-1.455105298793497592e-01	3.090360383713502967e-01	-5.495077134384680484e-01	7.839229326496398309e-02	-7.677513223222684480e-02	1.213801840205479682e-01	-1.427464294021772162e-01	1.492271993388357421e-01	-7.916205863532486953e-02	6.989057343521952459e-02	-8.839144855725429573e-02	8.863906817084629686e-02	-5.056345397090879906e-02	7.477595106319731566e-02	-6.250458268827116526e-02	4.749442784982763760e-02	-5.209349220342625320e-02	5.372540247503025668e-02
-5.617059465896798720e-01	3.156118910876329342e-01	-7.513669874797586357e-02	5.382783068441208268e-02	-4.687443763895188936e-02	1.000000000000001110e+00	-6.734556545090735202e-01	1.284884287524317437e-01	-5.298194937419817285e-02	4.973523084817109419e-02	-2.927624541832362093e-01	1.729153662116846846e-01	-1.199705348089384754e-01	3.837889479302783458e-02	-4.189002734101599651e-02	1.476695200641132966e-01	-1.097806843230735296e-01	6.998508556275374881e-02	-6.421112594404550233e-02	3.364910275519718968e-02	-8.941511109638855537e-02	7.726824060596129695e-02	-4.439943835177311005e-02	4.593076596885144192e-02	-3.782541364396999756e-02
3.280808656193382467e-01	-5.915393846834979819e-01	8.124401082369772653e-02	-5.775511595314817420e-02	4.912223632973194282e-02	-6.734556545090735202e-01	1.000000000000000666e+00	-1.526070028332536799e-01	5.647652250480053593e-02	-5.315347761348588468e-02	1.857370903689186115e-01	-1.699943618970146120e-01	1.201274145202261417e-01	-3.893705526960709179e-02	4.198411410382811570e-02	-1.430400560955629730e-01	1.014899150376320086e-01	-6.850706683531512797e-02	6.174206813629011525e-02	-3.293936933938098471e-02	8.274204720986502726e-02	-7.453955001834186578e-02	4.274499055267066278e-02	-4.486287044146595321e-02	3.653589435859699863e-02
-1.044099715528518241e-01	9.078788649592836602e-02	-1.548629566285501247e-01	1.640022604623389280e-01	-1.455105298793497592e-01	1.284884287524317437e-01	-1.526070028332536799e-01	1.000000000000001332e+00	-2.610181605451444287e-01	1.723972106152719119e-01	-2.506484162094044787e-01	2.388698399699029085e-01	-8.059411359070979275e-01	1.175773363389733123e-01	-1.281469471861540754e-01	1.720713482688026874e-01	-1.781218146513918466e-01	1.644657738891941168e-01	-1.630277955822413694e-01	7.504271494985355340e-02	-1.569969249986893634e-01	1.245613344427564384e-01	-8.831616337353530299e-02	8.848936327015990977e-02	-8.672384286467806069e-02
4.463862964132750411e-02	-3.919462204003491823e-02	1.335469244443896752e-01	-5.011651140022550521e-01	3.090360383713502967e-01	-5.298194937419817285e-02	5.647652250480053593e-02	-2.610181605451444287e-01	1.000000000000001554e+00	-6.848323301705445676e-01	9.422741744676541020e-02	-9.411946524466370534e-02	1.749455015761387788e-01	-2.681414889571238080e-01	2.175621645903463575e-01	-8.850113040670047615e-02	8.207424101189796095e-02	-1.104124464013304802e-01	1.140204476258097344e-01	-5.766265476432691495e-02	8.103416715519938529e-02	-6.824111049581209343e-02	5.421711895472377390e-02	-5.913169283614576333e-02	6.062980417159252733e-02
-4.299686726336482412e-02	3.681835611512437878e-02	-1.326416396862251379e-01	3.168962335367482841e-01	-5.495077134384680484e-01	4.973523084817109419e-02	-5.315347761348588468e-02	1.723972106152719119e-01	-6.848323301705445676e-01	1.000000000000001998e+00	-9.107361639090921779e-02	8.679502726558757653e-02	-1.617958953045801063e-01	1.992169414378369419e-01	-2.581277447627301491e-01	8.365617748404530207e-02	-7.848502011377708754e-02	1.016008703712962397e-01	-1.092500079423198434e-01	5.639629478077406999e-02	-8.017184635420607219e-02	6.563651735100456408e-02	-5.238564183514637929e-02	5.643291923335674171e-02	-6.084255723712617830e-02
