1.000000000000000000e+00	-8.262538481068566476e-01	1.818522964935170849e-01	-3.862020978452632841e-02	3.315821526196575941e-02	-4.099064517928731055e-01	2.868513073232320520e-01	-1.705885319926633559e-01	3.011515520968440635e-02	-2.244302998523661080e-02	1.538010372125141190e-01	-1.748377371292229032e-01	1.402076256907848206e-01	-1.175249300203975167e-01	4.822243098221257879e-02	-1.309130282658891586e-01	1.169962213881782648e-01	-9.929280589053435246e-02	7.077989483209848331e-02	-4.268288689858931728e-02	7.472547138750983142e-02	-7.584222589655646718e-02	4.439054453083379065e-02	-2.855568026079517360e-02	2.332107091947688629e-02	-7.863550525003037972e-02	5.603783917820939764e-02	-4.316299023518039429e-02	2.482207423521313322e-02	-2.602125950848140773e-02
-8.262538481068566476e-01	9.999999999999998890e-01	-2.182852760527917990e-01	3.987209958027702894e-02	-3.459824329711956581e-02	2.783313014009176078e-01	-4.241560931642442966e-01	1.713405628114071932e-01	-3.072164988569815736e-02	2.257509718877344015e-02	-1.344452241842180040e-01	1.534623953672212826e-01	-1.396568344047707799e-01	1.032635421707856493e-01	-4.334970892518361096e-02	1.064900181518308592e-01	-1.055366951179341206e-01	8.609424788496554404e-02	-6.328399804846694676e-02	3.788905103377680772e-02	-6.299211916392068178e-02	6.247011267875338114e-02	-3.801788945004157955e-02	2.438235376687292177e-02	-2.009499724462883441e-02	6.465271321482345124e-02	-4.711058411319814232e-02	3.659971768875307230e-02	-2.120619235384695045e-02	2.228618493138263476e-02
1.818522964935170849e-01	-2.182852760527917990e-01	9.999999999999994449e-01	-1.662972773020611195e-01	1.162463375150200456e-01	-2.759643488959707680e-01	2.503759978923331686e-01	-6.910991355187507956e-01	9.884322531078254537e-02	-7.519475267137350205e-02	1.984878445608095898e-01	-3.145949004715452579e-01	3.024480748057190027e-01	-2.952645946951461542e-01	1.064031223486483907e-01	-1.981403650893391044e-01	2.063733727688934483e-01	-2.223519839005988485e-01	1.554713418569861338e-01	-9.678844063841263168e-02	1.224049031139945454e-01	-1.303292241261528595e-01	8.851948582063381976e-02	-5.866084274321565345e-02	4.853408989341982671e-02	-1.398371003296087212e-01	9.872210847494834740e-02	-8.809107535508498010e-02	5.064521647784869796e-02	-5.442802252445451405e-02
-3.862020978452632841e-02	3.987209958027702894e-02	-1.662972773020611195e-01	9.999999999999995559e-01	-7.955448601775896300e-01	5.423480554921895208e-02	-5.054945102077308683e-02	9.653793232618405884e-02	-4.801477563226478895e-01	3.025579573713477188e-01	-4.512884178489506848e-02	6.648562582777241270e-02	-7.034126253462680278e-02	7.571387672202274655e-02	-4.187314808253529003e-02	4.432845321878586126e-02	-5.145172105830217446e-02	5.516199797826801254e-02	-4.411603802510555977e-02	3.577103726227214009e-02	-2.848684552391295838e-02	3.005102041286284581e-02	-2.229399976325809746e-02	1.508744659407708355e-02	-1.318497074678175174e-02	3.227930345253933464e-02	-2.342518705855453631e-02	2.190798218208992246e-02	-1.298370214429842712e-02	1.445574317517577326e-02
3.315821526196575941e-02	-3.459824329711956581e-02	1.162463375150200456e-01	-7.955448601775896300e-01	9.999999999999997780e-01	-4.857501853907981310e-02	4.400390384238621333e-02	-8.450799040735561263e-02	3.074346617017352790e-01	-4.956840748884189796e-01	4.038047854697487948e-02	-6.025872984769142793e-02	6.045619042025864032e-02	-7.024892757023221135e-02	4.145686486179961383e-02	-4.045379760800218299e-02	4.634672664336463022e-02	-5.146182517239224208e-02	4.071159985775475026e-02	-3.600973906664316909e-02	2.599867685568281808e-02	-2.762485867509142934e-02	2.064695269742265749e-02	-1.411358041554853886e-02	1.243077587601864806e-02	-2.973713080289693000e-02	2.145697187852919213e-02	-2.040230744606214355e-02	1.211750761444422078e-02	-1.362474307550336911e-02
-4.099064517928731055e-01	2.783313014009176078e-01	-2.759643488959707680e-01	5.423480554921895208e-02	-4.857501853907981310e-02	1.000000000000000000e+00	-6.930991010355983528e-01	2.291886685511893562e-01	-4.358612211956643112e-02	3.178809807233141244e-02	-3.542265328815465408e-01	2.415671842012662440e-01	-2.169080910574153476e-01	1.477883246931472605e-01	-6.591815372399982553e-02	1.936180662220714777e-01	-1.802183578963197919e-01	1.291279356154363678e-01	-9.651682333540803627e-02	5.677158518768211926e-02	-1.105522819030461817e-01	1.023928239967536874e-01	-5.924343072620521372e-02	3.730719789190140023e-02	-3.065627693839434800e-02	1.034050022160010462e-01	-7.733014006938240814e-02	5.592163154205322118e-02	-3.254507157450733240e-02	3.380364503012749100e-02
2.868513073232320520e-01	-4.241560931642442966e-01	2.503759978923331686e-01	-5.054945102077308683e-02	4.400390384238621333e-02	-6.930991010355983528e-01	9.999999999999995559e-01	-3.440247828855582668e-01	4.002049674475118002e-02	-2.958462908817364664e-02	2.181551239646539742e-01	-2.873175172892128426e-01	2.138365063488743834e-01	-1.508724450666941719e-01	6.265600179571288730e-02	-1.736307221959093039e-01	1.589729962275880093e-01	-1.265805527128153196e-01	9.225057399994165963e-02	-5.484482108981836301e-02	9.603882580810338410e-02	-9.548176204554398305e-02	5.558286820770887149e-02	-3.554801866375258135e-02	2.914396638423276745e-02	-9.771149973183156090e-02	7.042415636060955775e-02	-5.344886621974459517e-02	3.088513480998226340e-02	-3.234752601048870163e-02
-1.705885319926633559e-01	1.713405628114071932e-01	-6.910991355187507956e-01	9.653793232618405884e-02	-8.450799040735561263e-02	2.291886685511893562e-01	-3.440247828855582668e-01	1.000000000000000000e+00	-7.463870240190843830e-02	5.347172880544768386e-02	-1.722921963157376946e-01	2.534981807328363645e-01	-5.048054031326665303e-01	2.066034144197683164e-01	-8.141030897041175163e-02	1.451268254149079562e-01	-1.679878182915950924e-01	1.518595645623755097e-01	-1.185300756135836409e-01	7.038446285621935417e-02	-8.977439346072116355e-02	9.035782760068448993e-02	-6.143025980442925332e-02	3.994125609179385167e-02	-3.358886313603792750e-02	9.452922803174199085e-02	-6.968373958962340020e-02	5.910143967470446458e-02	-3.458270372545310667e-02	3.700389791097772468e-02
3.011515520968440635e-02	-3.072164988569815736e-02	9.884322531078254537e-02	-4.801477563226478895e-01	3.074346617017352790e-01	-4.358612211956643112e-02	4.002049674475118002e-02	-7.463870240190843830e-02	9.999999999999998890e-01	-8.085932231219770117e-01	3.795811802637778093e-02	-5.573603637920729326e-02	5.809128463614546961e-02	-7.533833712086632217e-02	5.146032592896621072e-02	-3.783638556774327616e-02	4.583664076075692068e-02	-5.162857410853991663e-02	4.445507346113800051e-02	-4.430144277935208624e-02	2.452551505240456106e-02	-2.597696932666383740e-02	2.056126855720254859e-02	-1.431053644164926100e-02	1.305867865795381361e-02	-2.787890123996937530e-02	2.040657543661500775e-02	-2.018756211263338790e-02	1.223773110046809040e-02	-1.412250589082980450e-02
-2.244302998523661080e-02	2.257509718877344015e-02	-7.519475267137350205e-02	3.025579573713477188e-01	-4.956840748884189796e-01	3.178809807233141244e-02	-2.958462908817364664e-02	5.347172880544768386e-02	-8.085932231219770117e-01	1.000000000000000000e+00	-2.841325050861946352e-02	4.116230560115034104e-02	-4.413885380132932801e-02	5.740141652296155278e-02	-5.052025545827961567e-02	2.810658689196081014e-02	-3.523367261723539534e-02	3.991080924496114013e-02	-3.624489309839959428e-02	4.067190918752715267e-02	-1.832490691215725442e-02	1.934186844080689957e-02	-1.591261500064162365e-02	1.125253484453044191e-02	-1.058193477846926418e-02	2.066117504686905068e-02	-1.529082295546812034e-02	1.553650005010816931e-02	-9.588490698316456604e-03	1.131143625484357096e-02
1.538010372125141190e-01	-1.344452241842180040e-01	1.984878445608095898e-01	-4.512884178489506848e-02	4.038047854697487948e-02	-3.542265328815465408e-01	2.181551239646539742e-01	-1.722921963157376946e-01	3.795811802637778093e-02	-2.841325050861946352e-02	1.000000000000000444e+00	-4.635612415292366117e-01	2.241889398956370960e-01	-1.911759347750489890e-01	8.460194937273005089e-02	-6.399663575797188697e-01	2.692182819212026734e-01	-1.891105345043919694e-01	1.273693676524939589e-01	-7.478989731346262493e-02	2.159998927252906320e-01	-2.073746552262018261e-01	9.158318000320195273e-02	-5.725900780531684858e-02	4.531843174495379239e-02	-1.977032549322981225e-01	1.366664116225942416e-01	-8.738157539647460614e-02	4.969657878484849689e-02	-5.059705050572444601e-02
-1.748377371292229032e-01	1.534623953672212826e-01	-3.145949004715452579e-01	6.648562582777241270e-02	-6.025872984769142793e-02	2.415671842012662440e-01	-2.873175172892128426e-01	2.534981807328363645e-01	-5.573603637920729326e-02	4.116230560115034104e-02	-4.635612415292366117e-01	1.000000000000000888e+00	-5.428001056681482916e-01	2.436683040168511061e-01	-1.167919653267364549e-01	2.642619969406107550e-01	-4.161616543639151122e-01	2.225858253140479970e-01	-1.756298707354390642e-01	9.757386951622844251e-02	-1.556308826209817364e-01	1.423382442592545649e-01	-9.039083715647855399e-02	5.674951115821526282e-02	-4.754299731864601586e-02	1.417741169610548524e-01	-1.096679967811069190e-01	8.336283600392285775e-02	-4.926768788471359156e-02	5.169984712550598771e-02
1.402076256907848206e-01	-1.396568344047707799e-01	3.024480748057190027e-01	-7.034126253462680278e-02	6.045619042025864032e-02	-2.169080910574153476e-01	2.138365063488743834e-01	-5.048054031326665303e-01	5.809128463614546961e-02	-4.413885380132932801e-02	2.241889398956370960e-01	-5.428001056681482916e-01	9.999999999999994449e-01	-4.273835811310047750e-01	1.288133010574802062e-01	-2.060970100539452066e-01	2.468792881879320056e-01	-2.537090188411201819e-01	1.947227116353577314e-01	-1.138802587051191001e-01	1.231180086320246697e-01	-1.268913046422186497e-01	9.013813848571143594e-02	-5.929247163417532274e-02	5.003743650268079046e-02	-1.319601439343482951e-01	9.621560544801224801e-02	-8.707959584348066995e-02	5.092525988233658624e-02	-5.513434764024201240e-02
