1.000000000000000222e+00	-3.828557423815021066e-01	1.955615738111818602e-01	-2.341191504381401334e-01	6.723751524723310669e-02	-6.893621809795739130e-01	2.947583388131295168e-01	-2.186094263061842125e-01	1.857753801803685434e-01	-7.343707496037579774e-02	2.712754620522224713e-01	-2.959852775219938281e-01	1.830214808048270803e-01	-1.472785492295810295e-01	1.675371077461304814e-01	-3.016037788182530099e-01	2.007155762483960326e-01	-1.697876009506431305e-01	1.078393309977419973e-01	-6.856156478844747937e-02	2.082091997694337782e-01	-1.410630087778819153e-01	1.572558725865296769e-01	-1.095566597981473406e-01	8.390638899528601868e-02
-3.828557423815021066e-01	1.000000000000000000e+00	-4.324601379918913135e-01	2.595172382946649980e-01	-7.727278452103092388e-02	2.573020140154878566e-01	-6.573730993708715165e-01	2.760507226249244161e-01	-2.510641301276838599e-01	8.004573512835452820e-02	-1.906333748495925018e-01	2.254576351579079818e-01	-1.969766216352338284e-01	1.613545718932031248e-01	-1.943681300553430635e-01	1.857629892143386474e-01	-1.793787480651332367e-01	1.555115861261885390e-01	-1.057336348399911946e-01	7.538017790003562202e-02	-2.072323852384406750e-01	1.284627578433784334e-01	-1.546960550463098438e-01	1.021313708346501814e-01	-9.411662991080965712e-02
1.955615738111818602e-01	-4.324601379918913135e-01	9.999999999999995559e-01	-6.443543707653313080e-01	1.174566660039499943e-01	-1.552376531509618851e-01	2.516630127305272691e-01	-4.946687512325911307e-01	2.791093811364183108e-01	-1.256664370984136581e-01	1.225893337527085986e-01	-1.604557775618862259e-01	1.768021754802648615e-01	-1.661844001731729026e-01	1.843324522105455887e-01	-1.366915439164186619e-01	1.306667857068918026e-01	-1.323786243849336408e-01	8.970916747794840940e-02	-7.142279053109035214e-02	1.612792797047352122e-01	-1.022991779606960971e-01	1.240373406806336287e-01	-8.878767280766289294e-02	8.733705545097951439e-02
-2.341191504381401334e-01	2.595172382946649980e-01	-6.443543707653313080e-01	9.999999999999997780e-01	-2.242997096747719188e-01	1.627689400661510855e-01	-2.422344008480772359e-01	3.055906208317534234e-01	-4.202434302083468687e-01	1.778349615857954535e-01	-1.395294930661004351e-01	1.757463876818045334e-01	-2.279021536392492053e-01	2.167705326556232104e-01	-2.819614366632237079e-01	1.567078907756594697e-01	-1.587160553490907233e-01	1.628667211380645796e-01	-1.196621494304947464e-01	1.045330806451927469e-01	-2.185794108770469091e-01	1.303619923202980480e-01	-1.640114625310158947e-01	1.147942722367915613e-01	-1.318960824619507533e-01
6.723751524723310669e-02	-7.727278452103092388e-02	1.174566660039499943e-01	-2.242997096747719188e-01	9.999999999999997780e-01	-4.987386591946583320e-02	6.771844639837916457e-02	-9.166246695500708530e-02	1.121638116069276214e-01	-9.470838675484738456e-01	4.417722000516317166e-02	-5.839364729436640616e-02	7.651591901124804584e-02	-8.754446487313230496e-02	1.268125895884807675e-01	-5.226982335852087269e-02	5.208770110266577880e-02	-5.716831792938414231e-02	4.210420854632242194e-02	-4.620579542400444356e-02	6.995571891162694067e-02	-4.344068201453159250e-02	5.387494598022155023e-02	-4.258118507364921923e-02	5.196045138771468452e-02
-6.893621809795739130e-01	2.573020140154878566e-01	-1.552376531509618851e-01	1.627689400661510855e-01	-4.987386591946583320e-02	9.999999999999996669e-01	-4.085296547175474857e-01	1.748243838481754464e-01	-1.566116110027424013e-01	5.356263403048008159e-02	-4.473291140983396419e-01	2.583590716428591505e-01	-1.606723338321270622e-01	1.205752607318001657e-01	-1.386926248139796480e-01	2.520227703419287701e-01	-1.900012756110747436e-01	1.431445965261015918e-01	-9.075830106768822958e-02	5.562983692431175409e-02	-1.890894303744232174e-01	1.219754429056283396e-01	-1.394201463848937506e-01	8.883519133594371120e-02	-6.856955801215151858e-02
2.947583388131295168e-01	-6.573730993708715165e-01	2.516630127305272691e-01	-2.422344008480772359e-01	6.771844639837916457e-02	-4.085296547175474857e-01	1.000000000000000444e+00	-3.587611413998486598e-01	2.205180571851609872e-01	-7.287420160436797190e-02	2.196698061678114544e-01	-3.317317928161492846e-01	1.851338865148428603e-01	-1.518875618772679847e-01	1.659280173676948578e-01	-2.142951347671237516e-01	1.876608930013004550e-01	-1.577098856529987325e-01	9.845288870532854786e-02	-6.590344219574127693e-02	1.867248578911435142e-01	-1.259655716600577569e-01	1.443275287088700565e-01	-9.801923304419044025e-02	8.063966201324293537e-02
-2.186094263061842125e-01	2.760507226249244161e-01	-4.946687512325911307e-01	3.055906208317534234e-01	-9.166246695500708530e-02	1.748243838481754464e-01	-3.587611413998486598e-01	1.000000000000000000e+00	-6.029935010233888892e-01	9.569186083754308014e-02	-1.449259535827665812e-01	1.882779879801340095e-01	-2.772555806371870823e-01	2.384046158563772611e-01	-2.442722313797895672e-01	1.581726787636538734e-01	-1.613080886311428486e-01	1.702154138288341778e-01	-1.115803548824724073e-01	9.101716160218303875e-02	-1.926027950093060215e-01	1.241395169396658227e-01	-1.546056038438652080e-01	1.089207374395594619e-01	-1.107136039023039198e-01
1.857753801803685434e-01	-2.510641301276838599e-01	2.791093811364183108e-01	-4.202434302083468687e-01	1.121638116069276214e-01	-1.566116110027424013e-01	2.205180571851609872e-01	-6.029935010233888892e-01	1.000000000000000222e+00	-1.268840629557331234e-01	1.350503464531094266e-01	-1.878220578870487267e-01	2.576489024400287486e-01	-4.469809429972782522e-01	2.665739201108205392e-01	-1.616078705094834977e-01	1.581654880913891115e-01	-1.850149706981500664e-01	1.183225968580247922e-01	-1.060403488331697341e-01	1.910193564929118792e-01	-1.280138962117591817e-01	1.550150075838425956e-01	-1.218086300183855997e-01	1.194940703496015777e-01
-7.343707496037579774e-02	8.004573512835452820e-02	-1.256664370984136581e-01	1.778349615857954535e-01	-9.470838675484738456e-01	5.356263403048008159e-02	-7.287420160436797190e-02	9.569186083754308014e-02	-1.268840629557331234e-01	1.000000000000001332e+00	-4.768343666314737300e-02	6.254781813789737910e-02	-8.472547408802312552e-02	9.532510670092182725e-02	-1.579861921224405552e-01	5.609036552635596889e-02	-5.653322878358433418e-02	6.182138361113891090e-02	-4.612020391555177873e-02	5.252084059420338708e-02	-7.664260145916002021e-02	4.719035629906168094e-02	-5.894222910723486558e-02	4.602712906808639759e-02	-6.049001788585850470e-02
